"This software and accompanying CALeDNA kit is for research purposes only.  Under no circumstances shall the CALeDNA Program nor the University of California be held liable for direct, indirect, special, incidental or consequential loss or damages resulting from the use, misuse, or inability to use this software & kit.";"1. Plan and pack appropriately especially food, water, first aid kit, clothing. 2. Don’t hike at dawn or dusk 3. Make low level noise to avoid wild animals e.g. bears, rattle snakes. 4. Stay on paths until you get to a sampling site. 5. Be aware of dangers & how to avoid e.g. Giardia, poison oak, ticks. 6. Keep emergency numbers handy 7. Leave no trace.";"Enter the sampling date and time";"Where are you? ";"Where are you? /UC Natural Reserve";"Where are you? /Somewhere else";"Where are you? /Coachella Valley MSHCP site";"If at a UC Natural Reserve, select which one";"If at a CVMSHCP site, select which one ";"On your trip you'll choose a site to sample, and fill three tubes of soil from a foot apart from each other.";" The three tubes have a kit number (e.g. K0501) and letters and numbers after a dash (e.g. -A1). Enter the KIT number beginning with K.";"Select the match for the letters and numbers after the dash on your tubes.";"Now walk to the location and choose your place to sample";"Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_latitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_longitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_altitude";"_Get the GPS Location of this site (you may need to put your phone in airplane mode to make this more accurate)_precision";"Confirm that the label on the tubes match the name you entered in this form.";"PUT ON FRESH GLOVES. YOU WILL NOW COLLECTING THE SAMPLES";"Avoiding large debris away, fill  3 tubes with soil or sediment from where you're standing. The tubes should be sampled from about a foot apart from each other. These are biological replicates. Screw lids on tight, and place the three tubes back in their whirlpack.";"What type of substrate did you sample? Soil or Sediment.";"Describe the habitat you are sampling from";"What depth are your samples from?";"(optional) Choose from common environmental features to describe where you sampled from. ";"(optional) Choose from common environmental features to describe where you sampled from. /Enclosed water";"(optional) Choose from common environmental features to describe where you sampled from. /Estuary (partially enclosed)";"(optional) Choose from common environmental features to describe where you sampled from. /Open water";"(optional) Choose from common environmental features to describe where you sampled from. /Reef";"(optional) Choose from common environmental features to describe where you sampled from. /Elevated ridge";"(optional) Choose from common environmental features to describe where you sampled from. /Slope/slant";"(optional) Choose from common environmental features to describe where you sampled from. /Basin/wash";"(optional) Choose from common environmental features to describe where you sampled from. /Rock mound";"(optional) Choose from common environmental features to describe where you sampled from. /Pit or ravine";"(optional) Choose from common environmental features to describe where you sampled from. /Flat land/terrace";"(optional) Choose from common environmental features to describe where you sampled from. /Rocky shore";"(optional) Choose from common environmental features to describe where you sampled from. /Beach";"(optional) Choose from common environmental features to describe where you sampled from. /Kelp forest";"(optional) Choose from common environmental features to describe where you sampled from. /Other";"If other, describe the environmental feature";"Describe the environmental setting by making selections from this list.";"Describe the environmental setting by making selections from this list./On roadside";"Describe the environmental setting by making selections from this list./On trail";"Describe the environmental setting by making selections from this list./Near (<5m) road or trail";"Describe the environmental setting by making selections from this list./Near (<5m) buildings";"Describe the environmental setting by making selections from this list./On farm";"Describe the environmental setting by making selections from this list./On garden";"Describe the environmental setting by making selections from this list./On manmade landscape";"Describe the environmental setting by making selections from this list./Near (<2m) stagnant water";"Describe the environmental setting by making selections from this list./Near (<2m) moving water";"Do you have a green soil three-way meter";"If you have a meter, take out the soil meter (if provided). Stick it about 2 inches in the ground, wait 5 minutes, and record the following:";"Light";"pH";"Moisture";"Take a photo of the environment you sampled";"(*Optional*) Regarding this site you just visited, do you have any comments or concerns to share with us?";"Thank you for collecting for CALeDNA!";"You can SUBMIT now or save as draft, then reload the form by pressing the number in the upper left corner of the form when connected to wifi, and then scroll to the bottom, uncheck 'save as draft' and press the SUBMIT button. Make sure the data are submitted by checking that the upper left number says 0 and no more unsubmitted forms are saved.";"_id";"_uuid";"_submission_time";"_validation_status";"_index"
"";"OK";"2019-12-07T11:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0840";"C3";"";"33.84759 -116.313258 193.54498585224542 8.458209189973088";"33.84759";"-116.313258";"193.54498585224542";"8.458209189973088";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_33_5.jpg";"Water depth 2.5 ft";"";"";"42581561";"100461db-3295-454f-abad-85a351562498";"2019-12-07T20:06:25";"";"126"
"";"OK";"2019-12-07T11:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0772";"T9";"";"33.847642 -116.313236 193.58444042453735 11.18224576874673";"33.847642";"-116.313236";"193.58444042453735";"11.18224576874673";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_43_57.jpg";"Water depth 2 ft";"";"";"42581585";"0c48ee66-1637-4465-95ac-609eb0dd645e";"2019-12-07T20:07:10";"";"127"
"";"OK";"2019-12-07T12:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0775";"M8";"";"33.847696 -116.313201 193.65244620331495 9.801796902362046";"33.847696";"-116.313201";"193.65244620331495";"9.801796902362046";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_48_57.jpg";"Upper pond area. 1 ft deep";"";"";"42581617";"7b477c5f-6518-4b6e-a27e-38864f638af3";"2019-12-07T20:07:46";"";"128"
"";"OK";"2019-12-07T12:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0835";"K6";"";"33.84771 -116.313219 193.6169526167214 10.427525159993168";"33.84771";"-116.313219";"193.6169526167214";"10.427525159993168";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"image-11_58_21.jpg";"Upper pond area. Red algae present.";"";"";"42581711";"53488aaa-5fe0-4403-b560-2dd83fc15171";"2019-12-07T20:10:09";"";"129"
"";"OK";"2019-12-07T11:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0780";"G5";"";"33.847354 -116.313369 156.9775390625 924.7659912109375";"33.847354";"-116.313369";"156.9775390625";"924.7659912109375";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757448441238749314261955132312-10_54_12.jpg";"2 ft deep";"";"";"42885834";"0afb5c92-8e7e-4586-a5ad-9f88f286ac29";"2019-12-11T23:19:10";"";"130"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0773";"L7";"";"33.847271 -116.313381 151.18377685546875 5.360000133514404";"33.847271";"-116.313381";"151.18377685546875";"5.360000133514404";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757453814102292241652086436570-11_3_8.jpg";"1 ft depth";"";"";"42885838";"7d90bac5-a5b4-4d3a-aba5-f15db2ff5a24";"2019-12-11T23:19:14";"";"131"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0833";"C3";"";"33.847412 -116.313393 163.7388916015625 8.576000213623047";"33.847412";"-116.313393";"163.7388916015625";"8.576000213623047";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"1575745470299133112029417525984-11_4_42.jpg";"18 inches";"";"";"42885847";"c961e961-826e-4d1f-bb08-04f8ccf41903";"2019-12-11T23:19:21";"";"132"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0839";"A1";"";"33.847237 -116.313456 163.36444091796875 5.360000133514404";"33.847237";"-116.313456";"163.36444091796875";"5.360000133514404";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757458378294273827300477349710-11_10_42.jpg";"2 ft deep";"";"";"42885854";"a40944d4-d166-47fe-845d-7ce800402ee3";"2019-12-11T23:19:26";"";"133"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0774";"K6";"";"33.84738 -116.313432 167.14654541015625 7.504000186920166";"33.84738";"-116.313432";"167.14654541015625";"7.504000186920166";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757459295155248363040162839502-11_12_18.jpg";"Under palm tree, lots of snail shells.";"";"";"42885859";"f5ae8195-48c4-46a0-9d8d-3faafd9add8f";"2019-12-11T23:19:31";"";"134"
"";"";"";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0779";"L7";"";"33.847362 -116.313378 172.633056640625 3.2160000801086426";"33.847362";"-116.313378";"172.633056640625";"3.2160000801086426";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757471426481923287858001447671-11_32_29.jpg";"Perimeter";"";"";"42885865";"fbddeac9-e961-4f5a-a638-e483cb6cbd8f";"2019-12-11T23:19:38";"";"135"
"";"OK";"2019-12-07T11:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0836";"E4";"";"33.847541 -116.313384 152.35888671875 5.360000133514404";"33.847541";"-116.313384";"152.35888671875";"5.360000133514404";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Flat land/terrace Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"Oasis perimeter";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15757474800755662007129741520312-11_38_18.jpg";"Some palm fruit nearby. Fence border";"";"";"42885878";"5f75b630-88ab-46ea-ba45-bca89f6cc42e";"2019-12-11T23:19:47";"";"136"
"";"OK";"2019-12-07T11:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0779";"M8";"";"33.847541 -116.313384 152.35888671875 5.360000133514404";"33.847541";"-116.313384";"152.35888671875";"5.360000133514404";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Flat land/terrace Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"Oasis perimeter";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15757477143784569062295177488483-11_42_2.jpg";"Bare soil maybe some drainage. Wet.";"";"";"42885886";"286d5b5a-a5aa-474d-bafb-a8a853faa89f";"2019-12-11T23:19:56";"";"137"
"";"OK";"2019-12-07T12:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0779";"B2";"";"33.847597 -116.31336 157.70556640625 9.64799976348877";"33.847597";"-116.31336";"157.70556640625";"9.64799976348877";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757480661327704365487332777734-11_48_3.jpg";"40 cm depth";"";"";"42885895";"76c4b476-2a76-41ed-ac4e-cf3939856665";"2019-12-11T23:20:03";"";"138"
"";"OK";"2019-12-07T12:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0759";"M8";"";"33.847594 -116.313269 144.96820068359375 6.432000160217285";"33.847594";"-116.313269";"144.96820068359375";"6.432000160217285";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis perimeter";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"15757485820056937120528671814982-11_56_27.jpg";"Under mesquite or acacia. Piles of rocks look like woodrat nest piles";"";"";"42885900";"35a931fd-ebd7-4ec0-8bc2-5d3a0887d697";"2019-12-11T23:20:16";"";"139"
"";"OK";"2019-12-07T12:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0775";"C3";"";"33.847447 -116.313254 166.44317626953125 7.504000186920166";"33.847447";"-116.313254";"166.44317626953125";"7.504000186920166";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757488966186596176902990976286-12_1_40.jpg";"Near spring";"";"";"42885906";"aa792e68-1bf7-43d7-9893-0b34d5fb17f9";"2019-12-11T23:20:28";"";"140"
"";"OK";"2019-12-07T12:30:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0833";"E4";"";"33.848066 -116.312999 179.3883056640625 9.64799976348877";"33.848066";"-116.312999";"179.3883056640625";"9.64799976348877";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757503199985806434122994992775-12_25_28.jpg";"Red orange fungus stuff everywhere. Top of oasis";"";"";"42885912";"67e3e99a-fbc1-456a-8c6d-95e839d9c9a1";"2019-12-11T23:20:35";"";"141"
"";"OK";"2019-12-07T15:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0778";"B2";"";"33.836472 -116.310155 133.4735107421875 13.935999870300293";"33.836472";"-116.310155";"133.4735107421875";"13.935999870300293";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant Pit or ravine";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"";"Near (<2m) stagnant water";"0";"0";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"20191207_154121-15_42_45.jpg";"Rodent droppings near";"";"";"42885917";"1b21cc14-12b1-4fa9-b705-ee390a3eddc0";"2019-12-11T23:20:46";"";"142"
"";"OK";"2019-12-07T16:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0776";"T9";"";"33.836195 -116.310251 125.978515625 9.303000450134277";"33.836195";"-116.310251";"125.978515625";"9.303000450134277";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757629482796556100010686669252-15_56_12.jpg";"";"";"";"42885919";"bde8358c-9dcf-49f6-96e1-4c106efa251a";"2019-12-11T23:20:48";"";"143"
"";"OK";"2019-11-30T16:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0613";"E4";"";"33.8381 -116.310556 123.0150146484375 13.935999870300293";"33.8381";"-116.310556";"123.0150146484375";"13.935999870300293";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Enclosed water";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757632984826570723386339026388-16_1_52.jpg";"";"";"";"42885921";"820c8cb7-25df-494c-82d5-2dd0e559cbd7";"2019-12-11T23:20:51";"";"144"
"";"OK";"2019-12-07T16:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0611";"M8";"";"33.8381 -116.310556 123.0150146484375 13.935999870300293";"33.8381";"-116.310556";"123.0150146484375";"13.935999870300293";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Next to oasis, slope, wet";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"15757638330691587831170482050344-16_10_40.jpg";"Salty soil crust";"";"";"42885925";"715629dd-402d-49f5-9d86-4b79b219a871";"2019-12-11T23:20:54";"";"145"
"";"";"2019-12-13T10:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0662";"C3";"";"34.092547 -118.677703 0 1600";"34.092547";"-118.677703";"0";"1600";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"IMG_20191214_103409419-10_34_40.jpg";"Near paved (private) road and several oak trees.";"";"";"43093515";"8642d966-fd88-477c-80b2-626dee45fbd8";"2019-12-14T18:36:38";"";"146"
"";"OK";"2019-12-14T11:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0700";"K6";"";"34.09350827 -118.6567471 404.19427490234375 130.54747123813792";"34.09350827";"-118.6567471";"404.19427490234375";"130.54747123813792";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-10_48_10.jpg";"Near toyon and oaks mushroom  growing on fallen branches just upslope from trail";"";"";"43095713";"ff267464-6a16-4d28-a30d-7c27b06ec77d";"2019-12-14T19:20:47";"";"147"
"";"OK";"2019-12-14T11:15:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0700";"T9";"";"34.09685 -118.64797 392.76 4110.83";"34.09685";"-118.64797";"392.76";"4110.83";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Flat land/terrace";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"On trail";"0";"1";"0";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"15763509299551586060519-11_15_53.jpg";"Soil collected from a pawprint (we guessed bobcat) in the middle of a trail junction. Trail surrounded by coyote brush. Just outside of reserve border.";"";"";"43097581";"f5055b6a-394f-49e0-ac91-f3137aad2983";"2019-12-14T19:47:55";"";"148"
"";"OK";"2019-12-14T12:00:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0665";"G5";"";"34.09506 -118.655183 344 46";"34.09506";"-118.655183";"344";"46";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"1576352952962823771784-11_49_25.jpg";"Under a coast live oak, near hummingbird sage, honeysuckle, toyon, coffee fern.";"";"";"43097710";"f3536d4d-cc4e-455c-8daa-bddf5e27736f";"2019-12-14T19:52:09";"";"149"
"";"OK";"2019-12-14T11:45:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0697";"T9";"";"34.095307 -118.654742 321 115.65399932861328";"34.095307";"-118.654742";"321";"115.65399932861328";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"IMG_20191214_113758-11_38_9.jpg";"";"";"";"43105274";"a50d53ae-a89e-4b39-aee0-ac102f0d7899";"2019-12-14T22:41:24";"";"150"
"";"OK";"2019-12-14T11:00:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0695";"L7";"";"34.09363 -118.656432 359 204.16000366210938";"34.09363";"-118.656432";"359";"204.16000366210938";"OK";"";"";"Soil";"Terrestrial habitat, not submerged";"Top layer (top 3cm) soil or sediment";"Slope/slant";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"IMG_20191214_105445-10_55_0.jpg";"Under broken branches, next to very little white mushrooms";"";"";"43105815";"fe6da3b3-a4d9-412c-954b-134e492cce76";"2019-12-14T23:09:34";"";"151"
"";"OK";"2019-12-14T11:30:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0700";"L7";"";"34.100509 -118.659892 0 651";"34.100509";"-118.659892";"0";"651";"OK";"";"";"Soil";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Slope/slant Basin/wash";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-11_29_49.jpg";"In a gulley based off erosion. Some rainfall 2 weeks a go but unclear if a stream formed from the water";"";"";"43117490";"c8b09ca7-e7fb-419a-b8c2-c123aba340f2";"2019-12-15T08:19:57";"";"152"
"";"OK";"2019-12-14T12:00:00.000-08:00";"UC Natural Reserve";"1";"0";"0";"Stunt Ranch Santa Monica Mountains Reserve";"";"";"K0693";"E4";"";"34.096097 -118.65406 354.95404988876396 36.35213589908689";"34.096097";"-118.65406";"354.95404988876396";"36.35213589908689";"OK";"";"";"Sediment";"Rarely submerged or wetland or arroyo";"Top layer (top 3cm) soil or sediment";"Basin/wash";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Near (<5m) road or trail";"0";"0";"1";"0";"0";"0";"0";"0";"0";"No";"";"";"";"";"image-12_1_44.jpg";"Red sediment, “liquified soil”";"";"";"43117849";"a3f254a3-2132-4bfc-928e-f66acca74d3e";"2019-12-15T08:28:24";"";"153"
"";"OK";"2019-11-24T12:30:00.000-08:00";"Somewhere else";"0";"1";"0";"";"";"";"K0666";"E4";"";"34.032289 -118.685258 1.005568027496338 65";"34.032289";"-118.685258";"1.005568027496338";"65";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Open water Other";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Malibu lagoon, sediment of the river under the bridge";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-12_31_45.jpg";"Malibu lagoon. At water level under the bridge";"";"";"44165055";"375b1332-497e-45c4-8ef8-8d1470f39567";"2020-01-03T21:06:13";"";"154"
"";"OK";"2019-12-07T10:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0754";"L7";"";"33.847253 -116.313188 190.53216171264648 5";"33.847253";"-116.313188";"190.53216171264648";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Estuary (partially enclosed) Other";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-10_37_8.jpg";"Simone pond near coast area";"";"";"44165056";"eadbf320-a520-42dc-9583-1d8f7442dcf4";"2020-01-03T21:06:15";"";"155"
"";"OK";"2019-12-07T10:45:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0756";"C3";"";"33.847282 -116.31332 191.53081893920898 5";"33.847282";"-116.31332";"191.53081893920898";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-10_41_15.jpg";"Simone pond near coast/grass area";"";"";"44165057";"59ce1580-dfb6-4e9d-af42-9eb7a82372b8";"2020-01-03T21:06:17";"";"156"
"";"OK";"2019-12-07T11:00:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0773";"K6";"";"33.847285 -116.313328 192.23919296264648 5";"33.847285";"-116.313328";"192.23919296264648";"5";"OK";"";"";"Sediment";"Fully submerged ";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-10_48_22.jpg";"Simone pond";"";"";"44165058";"8571b58c-de94-4568-a6c2-7de2bbcd4f97";"2020-01-03T21:06:18";"";"157"
"";"OK";"2019-12-07T11:15:00.000-08:00";"Coachella Valley MSHCP site";"0";"0";"1";"";"Thousand Palms";"";"K0756";"B2";"";"33.847339 -116.313513 192.05279159545898 5";"33.847339";"-116.313513";"192.05279159545898";"5";"OK";"";"";"Sediment";"Frequently submerged or intertidal or marsh";"Top layer (top 3cm) soil or sediment";"Other";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Oasis pond";"Near (<2m) moving water";"0";"0";"0";"0";"0";"0";"0";"0";"1";"No";"";"";"";"";"image-11_18_32.jpg";"Simone pond, near grass area";"";"";"44165059";"848f745f-19f2-4ed7-80cb-3d28bb2109f9";"2020-01-03T21:06:20";"";"158"
